token,value,,character limit, comment
tutorial_r_block,"Mueve <icon=thumbstick> para <style=name>interceptar</style> la pelota. Si lo logras, el bateador desviará su trayectoria con un <style=name>golpe suave</style>.",,250,Do not translate text between < >
tutorial_r_kickups,"Para realizar un <style=action>disparo potente</style>, pulsa <icon=setbutton> para <style=name>colocar</style> la pelota y golpéala con <icon=swingbutton> en cuanto caiga.\n\nCONSEJO: ¡Escucha el ritmo!",,250,Do not translate text between < >
tutorial_r_aiming,Usa <icon=thumbstick> para apuntar mientras la pelota esté en el aire.,,250,Do not translate text between < >
tutorial_r_spitters,El último jugador en sacar o en golpear la pelota asumirá el control de <style=name>todos</style> los nibbzes.\n\n<style=action>Apunta a los nibbzes</style> con <icon=thumbstick>. ,,250,Do not translate text between < >
tutorial_r_spitters_powershot,"Los nibbzes dispararán automáticamente, pero, si pulsas <icon=swingbutton> en cada nota, ¡realizarás un disparo potente!",,250,Do not translate text between < >
tutorial_r_powershot,Pulsa <icon=swingbutton> justo cuando te alcance la pelota ¡y realiza un disparo superpotente!,,250,Do not translate text between < >
tutorial_r_powerups,"Cuando estés jugando en una partida real, verás potenciadores en el campo que activan secciones de desafío especiales si las golpeas. Habilidades como esta serán muy útiles en esas ocasiones.",,250,
tutorial_streak,"Para conseguir una <style=action>racha</style>, no dejes escapar pelotas ni golpees cuando no sea necesario.\n\n¡Consigue la mejor racha posible para multiplicar tu puntuación!",,250,Do not translate text between < >
tutorial_swing,Pulsa <icon=swingbutton> para golpear la pelota. Sincroniza los golpes con la música para <style=name>maximizar</style> tu puntuación.,,250,Do not translate text between < >
tutorial_v_spikes,"A veces, al recibir la pelota, deberás hacer un <style=name>mate</style>. Escucha al público para que te ayude a golpearla en el momento exacto.\n\n<style=action>"3, 2, 1, ¡dale!"</style>.",,250,
tutorial_s_bombs,"Las bombas son malas. Si golpeas una, perderás 1 corazón.",,250,
tutorial_s_directsh,Golpea esto para modificar la dirección de la partida.  ,,250,
tutorial_s_fast,<style=name>Squibz</style> golpea la pelota un poco más rápido.,,250,Do not translate text between < >
tutorial_s_items,No dejes escapar estos objetos especiales. Cada uno tiene un efecto distinto.,,250,
tutorial_s_medium,<style=name>Nibbz</style> golpea la pelota bastante despacio.,,250,Do not translate text between < >
tutorial_s_speedup,Golpea esto para acelerarlo todo.,,250,
tutorial_s_superfast,<style=name>Nubz</style> golpea la pelota muy rápido. ¡No te duermas en los laureles!,,250,Do not translate text between < >
tutorial_s_superslow,"Si la pelota llega a este apuesto caballero, se la pasará al siguiente bateador con calma.",,250,
tutorial_s_swipe,"Para jugar, <style=action>apunta</style> con <icon=thumbstick> y pulsa <icon=swingbutton> para <style=action>golpear</style> la pelota.",,250,Do not translate text between < >
tutorial_s_winning,"Cuando un bateador se queda sin corazones, abandona la partida. ¡Aguanta hasta que solo quedes tú y habrás ganado!",,250,
tutorial_s_nubbsify,Golpea esto para <style=name>nubzificar</style> la acción.,,250,Do not translate text between < >
tutorial_t_laneswitch,Usa <icon=thumbstick> para moverte hacia la izquierda o hacia la derecha por los carriles.,,250,Do not translate text between < >
tutorial_t_mp_colors,"Los <style=red>nibbzes rojos</style> lanzan <style=red>pelotas rojas</style>, y los <style=blue>nibbzes azules</style>, <style=blue>pelotas azules</style>. ¡Golpea solo las pelotas del color correspondiente!",,250,Do not translate text between < >
tutorial_t_mp_unstack,El bateador de arriba puede saltar abajo saliéndose del carril mientras el bateador de abajo esté quieto.\n\n¡Comunicaos para coordinaros!,,250,
tutorial_t_mp_stacking,"¡Algunos nibbzes flotan!\nPara golpear las bolas altas, un bateador debe <style=action>subirse</style> encima de otro desplazándose a su carril.  ",,250,Do not translate text between < >
tutorial_t_mp_stackswitch,"En un montón, el bateador de arriba puede pulsar rápidamente <icon=thumb_down> para saltar abajo.",,250,Do not translate text between < >
tutorial_t_mp_stackmove,"Si el bateador de abajo se mueve, ambos lo harán. ",,250,
tutorial_t_lobs,"<style=name>Big Baoz</style> lanza las pelotas muy, muy alto. ¡No te olvides de ellas!",,250,Do not translate text between < >
tutorial_t_octo,Ten cuidado con los lanzamientos salvajes del <style=name>Thro-bot</style>. ¡Sincroniza bien los golpes y no pares de conseguir "home runs"!,,250,Do not translate text between < >
tutorial_t_mp_intro,El bate extravagante con dos bateadores tiene algunas reglas especiales.,,250,
tutorial_v_spike_swing,<style=action>¡GOLPEA!</style>,,250,Do not translate text between < >
tutorial_v_superfast,"Cuando veas esto, significa que la pelota va hacia ti rápidamente.",,250,
volleyball_results_title_win,¡BUEN MATE!,,24,
wins_label,Victorias:,,24,
toasty_drumsolo,¡SOLO DE BATERÍA!,,24,
toasty_serve,SACA YA,,24,
toasty_soclose,CASI,,24,
toasty_hello,HOLAAA,,24,
toasty_selfown,¡UY!,,24,
toasty_pizza,¡FIESTA!,,24,
toasty_boink,¡REINICIO!,,24,
songtitle_glee,Alegría de Squibz,,32,song title
songtitle_shopping,Fiebre consumista de Wubwub,,32,song title
songtitle_bump,Choque,,32,song title
songtitle_tubular,Compás tubular,,32,song title
songtitle_rocket,Jinete de cohetes,,32,song title
songtitle_interstellar,Vip interestelar,,32,song title
songtitle_supersonic,Mate supersónico de bateador,,32,song title
songtitle_stardust,Tiras de polvo estelar,,32,song title
songtitle_fighter,Luchador de la velocidad,,32,song title
songtitle_puttputt,Preludio de golpe corto,,32,song title
songtitle_dayout,Excursión de Wubwub,,32,song title
songtitle_tango,Todo tango,,32,song title
songtitle_warp,Curvatura demente,,32,song title
songtitle_elephant,Espectáculo de elefantes,,32,song title
songtitle_drivin,Sueños al volante,,32,song title
songtitle_caddy,Caverna del caddie,,32,song title
songtitle_nightmare,La pesadilla de los nibbz,,32,song title
songtitle_rise,El renacer del bateador,,32,song title
songtitle_bigleague,La gran liga de Thro-bot,,32,song title
songtitle_garden,Jardín público,,32,song title
songtitle_fastball,Nubz de bola rápida,,32,song title
songtitle_ringer,Campanero,,32,song title
songtitle_sweatpants,Chándal,,32,song title
songtitle_dark,Corriendo en la oscuridad,,32,song title
songtitle_party,Planeta fiesta,,32,song title
songtitle_maniac,Batemaníacos,,32,song title
songtitle_baozbattle,Batalla de Big Baoz,,32,song title
songtitle_december,Baile de diciembre,,32,song title
songtitle_arctic,Recinto ártico,,32,song title
songtitle_palace,Palacio,,32,song title
songtitle_spacerace,Carrera espacial,,32,song title
songtitle_biggame,Te van los retos,,32,song title
songtitle_sportoise,Deportivo,,32,song title
songtitle_weirdo,Rarito,,32,song title
songtitle_dancey,Mallas de danza,,32,song title
songtitle_geewhiz,Buen zumbido,,32,song title
songtitle_magic,Magia,,32,song title
songtitle_polaria,Polaria,,32,song title
songtitle_snowball,Serpiente de nieve,,32,song title
songtitle_fanfare,Fanfarria de Nubz,,32,song title
songtitle_piddle,Remos emos,,32,song title
songtitle_babysteps,Pasos de bebé,,32,song title
songtitle_protonibbz,Protonibbz,,32,song title
songtitle_jankees,Yanqui,,32,song title
songtitle_comp,Competi,,32,song title
songtitle_nubble,Mordisquitos,,32,song title
songtitle_squeek,Chirrido,,32,song title
songtitle_pep,Charla motivacional,,32,song title
songtitle_mascot,Abraza a la mascota,,32,song title
songtitle_saturn,Competición de Saturno,,32,song title
songtitle_worm,Quemagusanos,,32,song title
songtitle_glowstick,Palo de luz,,32,song title
songtitle_movin,Vamos muy rápido,,32,song title
songtitle_bases,Base que te base,,32,song title
songtitle_hugehug,Abrazo enorme,,32,song title
net_error_join_denied,No se ha podido conectar con ningún otro usuario.\n\nInténtalo de nuevo más tarde.,,150,Do not translate \n
net_error_connect_failed,No se ha podido conectar con la otra consola.\n\nInténtalo de nuevo.,,150,Do not translate \n
net_error_unrecoverable,Se ha producido un error.\n\nInténtalo de nuevo más tarde.,,150,Do not translate \n
net_not_enough_players,No quedan suficientes jugadores.\n\nVolviendo al menú principal.,,150,Do not translate \n
net_no_remote_players,No se ha podido conectar.\n\nVolviendo al menú.,,150,Do not translate \n
net_confirm_leave_session,¿Seguro que quieres abandonar esta sesión?,,150,
songtitle_kleatz,Zapatos de fútbol,,32,song title
songtitle_ondeck,En cubierta,,32,song title
songtitle_varsitygravity,Gravedad titular,,32,song title
standards_motion_notice,Aviso,,32,
standards_motion_strapusage,"Cuando juegues con un mando Joy-Con, engancha la correa tal y como se muestra.\n\nSujeta con firmeza el mando Joy-Con y no lo sueltes.\n\nFamiliarízate con tu entorno y ten cuidado con las personas que haya a tu alrededor mientras juegas.",,340,Do not trnaslate \n
songtitle_buddyballin,Amistad pelotera,,32,song title
songtitle_moonjump,Salto lunar,,32,song title
songtitle_edgeofn00bular,Al borde del N00bular,,32,song title
tutorial_t_octo_practice,Aquí puedes practicar lanzamientos del Thro-bot. Completa la canción de práctica o pausa para salir de la partida.,,150,
loading_all_9,"CONSEJO: Si tienes hambre, come algo. La comida te da energía ¡y puede estar muy sabrosa!",,150,
loading_all_10,¿Puedes juntar tus pulgares por detrás de la espalda? Wubwub no tiene pulgares... No le hagas sentir mal.,,150,
loading_all_11,CONSEJO: Intenta que se te den fenomenal los deportes. ¡Es divertido y emocionante!,,150,
loading_all_12,CURIOSIDAD ESPACIAL: Los anillos de Saturno son unas pistas de patinaje espacial abandonadas.,,150,
loading_all_13,CURIOSIDAD ESPACIAL: El idioma de los nibbzes tiene 17 palabras diferentes para «salsa».,,150,
loading_all_14,CURIOSIDAD ESPACIAL: Los humanos son la única especie que puede juntar los codos al aplaudir. ¡Siente orgullo por tu especie!,,150,
loading_all_15,"CURIOSIDAD ESPACIAL: La lasaña flotante, una conocida receta musicaliana, es como una lasaña terrestre, pero sin gravedad.",,150,
tutorial_g_welcome,¡Te damos la bienvenida al <style=name>golf glotón</style>!\nPrepárate para dar de comer a <style=action>alienígenas hambrientos</style>.\nAlimenta a tantos como puedas para conseguir una puntuación récord.,,150,
tutorial_g_patterns,"Cuando los nibbzes se juntan, cantan en <style=action>patrones rítmicos</style>.",,150,
tutorial_g_flags,"Solo tienes que alimentar a un nibbz una vez, así que, si ves una bandera en lugar de un nibbz, <style=name>no balancees</style>.",,150,
loading_all_16,CONSEJO: Puedes consultar tus controles en el menú de pausa en cualquier momento.,,150,
loading_all_17,No te olvides de tomarte un descanso de Super Beat Sports de vez en cuando. ¡El planeta Tierra también puede ser divertido!,,150,
controls_swing,Balancear,,,
controls_t_move,Cambiar de carril,,,
controls_t_left,Moverse a la izquierda,,,
controls_t_right,Moverse a la derecha,,,
controls_t_bottom,Ponerse abajo en el montón,,,
controls_g_aim,Elegir isla,,,
controls_g_left,Elegir isla de la izquierda,,,
controls_g_right,Elegir isla de la derecha,,,
controls_rr_pos,Colocarse y apuntar,,,
controls_rr_kickup,Colocar la pelota,,,
gear_bat_chair,Silla plegable,,,
loading_all_18,CURIOSIDAD ESPACIAL: Solo los musicalianos pueden garabatear con los glorcones mientras filamentan.,,,
loading_all_19,"CURIOSIDAD ESPACIAL: En la galaxia de Musicalia, los seres vegetales se nutren mediante la sonosíntesis.",,,
loading_earlylate,Fíjate en los avisos de PRONTO y TARDE al golpear la pelota para aprender a hacerlo en el momento exacto.,,,
loading_rr_pinkypower,Los nibbzes también pueden realizar disparos potentes. Pulsa <icon=swingbutton> justo cuando escupan la pelota.,,,
loading_rr_accel,La pelota gana velocidad con cada golpe certero (y la pierde si bateas suavemente o si fallas).,,,
loading_rr_poweraim,"CONSEJO: Si tienes buenos reflejos, podrás apuntar los disparos sin colocar la pelota.",,,
loading_t_nubz,Los secretos de la tecnología Thro-bot han pasado de generación en generación en la familia de Nubz.,,,
loading_t_throbot,"CONSEJO: Si te cuesta responder a los lanzamientos de Thro-bot, prueba a CALCULAR la frecuencia sus movimientos.",,,
results_msg_rhythm_racket,¡Tenemos un ganador!,,,
results_ai_wins,"Buen intento, terrícola.",,,
results_ai_wins2,Han ganado los robots.,,,
rr_changeup_mssg,¡CAMBIO DE CAMPO!,,,
rr_showdown_mssg,ENFRENTAMIENTO,,,
rr_bunt,GOLPE SUAVE,,,
rr_hit,BUEN DISPARO,,,
rr_set,COLOCADA,,,
rr_power,¡POTENTE!,,,
rr_flub,FALLO,,,
shell_standardmode,<icon=button>Modo estándar,,,
shell_promode_prompt_mp,¿Tenéis lo que hace falta para jugar al <style=action>modo profesional</style> de este deporte?\n¡Demostradlo logrando una medalla de multijugador de oro o de platino!,,,
shell_promode_return_to_standard,El modo profesional de multijugador está bloqueado. Volviendo al modo estándar.,,,
shell_welcome_msg_2,"¡Cielos! ¡Pero si es\n<style=action>Lil, la bateadora</style>!\nLos deportes se le dan fenomenal. ¡Siempre se llevatodas las medallas!",,,
shell_welcome_msg_3,"Pero por aquí nos gustan unos deportes, ejem, <style=action>especiales</style>.",,,
shell_welcome_msg_4,¡Deportes extravagantes con bateos frenéticos y <style=action>reglas rítmicas</style>!,,,
shell_welcome_msg_5,"Venga, ¡vamos a jugar a \n<style=action>SUPER BEAT SPORTS</style>!",,,
shell_gamedesc_t,Corre de un carril a otro para devolver los ataques rítmicos con pelotas de béisbol.,,,
shell_gamedesc_v,Consigue la victoria jugando al vóley con saques sónicos y mates demoledores.,,,
shell_gamedesc_g,Repite patrones rítmicos para dar de comer a las criaturas hambrientas.,,,
shell_gamedesc_s,Pon a prueba tus reflejos rítmicos en una batalla de pelotazos.,,,
shell_gamedesc_r,Defiende la portería y aplasta a tus rivales con contundentes rebotes rítmicos.,,,
shell_s2s_2player,Juego para 1 o 2 jugadores. Puedes jugar a pelotamiga o raqueta rítmica con más de 2 jugadores.,,,
shell_analytics,Permitir análisis del juego,,,
tutorial_r_serve,"Para sacar, usa <icon=thumbstick> para <style=action>apuntar</style> y después pulsa <icon=swingbutton> para <style=action>golpear</style> la pelota.",,,
tutorial_r_hit,"Si quieres <style=action>golpear</style> la pelota con fuerza, pulsa <icon=swingbutton> al interceptarla.",,,
tutorial_r_flub,"¡Cuidado! Si colocas la pelota, pero no pulsas <icon=swingbutton> cuando esta caiga, <style=name>fallarás</style> el golpe.",,,
tutorial_r_spitters2,Los nibbzes se comerán la pelota automáticamente y la escupirán 4 pulsaciones después.,,,
tutorial_r_power,También puedes realizar <style=action>disparos potentes</style> pulsando <icon=setbutton> al interceptar la pelota.\n¡Pruébalo!,,,
tutorial_s_aliens_all,Cada personaje golpea la pelota a una velocidad distinta.\nCONSEJO: ¡Ve a por los más rápidos!,,,
tutorial_s_aliens_slower,Más despacio.,,,
tutorial_s_aliens_faster,Más rápido.,,,
tutorial_s_items_speedup,Lo acelera todo.,,,
tutorial_s_items_nubzify,"Nubz, nubz, nubz.",,,
tutorial_s_items_direct,Cambia la dirección del juego.\nSolo con 3 o 4 jugadores.,,,
tutorial_s_items_bomb,Quita 1 corazón.,,,
tutorial_s_welcome,"En este juego, los bateadores se turnarán para lanzar la pelota a mis amigos. ¡Quien falle el golpe <style=name>perderá 1 corazón</style>!",,,
tutorial_t_doublelane,Pulsa <icon=L> y <icon=R> para desplazarte sobre <style=action>2 carriles a la vez</style>.,,,
tutorial_t_welcome,¡Que se desate la <style=action>locura</style>!\nGolpea todas las pelotas en el <style=action>momento preciso</style> para conseguir la mejor medalla posible. ,,,
tutorial_v_mp_intro,"Como sois dos, yo, <style=action>Wubwub</style>, jugaré en lado contrario para equilibrar la balanza.",,,
tutorial_v_mp_turns,Balancea o pulsa <icon=swingbutton> para golpear la pelota cuando sea tu turno.\nLas <style=red>indicaciones</style> <style=blue>de colores</style> pueden ayudarte a no perder el ritmo.,,,
tutorial_v_welcome,Estos <style=name>squibzes</style> van a intentar hacerte fallar la bola.\n\n<style=action>¡No se lo permitas!</style>,,,
net_remote_player_left_game,Un jugador ha abandonado. Cerrando sesión.,,,
net_error_room_denied,No se ha podido conectar con esta consola.,,,
songtitle_scoops,Alzamientos en brazos,,,
controls_t_doublelane,Cambiar dos carriles,,,
gear_bat_baseball_bat_special_spcl,Platino brillante (objeto especial),,,
gear_bat_baseball_bat_special_desc,Has ganado una medalla de platino en cada nivel.,,,
gear_bat_bronze_spcl,Bronce reluciente (objeto especial),,,
gear_bat_bronze_desc,Has ganado una medalla de bronce o superior en cada nivel.,,,
gear_bat_flowers_spcl,Potencia florida (objeto especial),,,
gear_bat_flowers_desc,Has completado un nivel en el modo inalámbrico local.,,,
gear_bat_gold_spcl,Oro sólido (objeto especial),,,
gear_bat_gold_desc,Has ganado una medalla de oro o superior en cada nivel.,,,
gear_bat_energy_spc,Calambrazo (objeto especial),,,
gear_bat_energy_desc,Has ganado una medalla de platino en balonvolea.,,,
gear_bat_gnome_spcl,David (objeto especial),,,
gear_bat_gnome_desc,Has ganado una medalla de oro en el modo profesional.,,,
gear_bat_cricket_spcl,Cricrí (objeto especial),,,
gear_bat_cricket_desc,Has ganado una medalla de platino en bate extravagante.,,,
gear_bat_mallet_spcl,Mazo soprano (objeto especial),,,
gear_bat_mallet_desc,Has ganado una medalla de platino en golf glotón.,,,
gear_bat_mime_spcl,Bate de mimo (objeto especial),,,
gear_bat_mime_desc,Has superado todos los niveles de bate extravagante en el modo estándar.,,,
gear_outfit_nibbs_spcl,Bocazas (objeto especial),,,
gear_outfit_nibbs_desc,Has superado todos los niveles de golf glotón en el modo profesional.,,,
gear_outfit_nubz_spcl,Atuendo de Nubz (objeto especial),,,
gear_outfit_nubz_desc,Has superado todos los niveles de bate extravagante en el modo profesional.,,,
gear_outfit_squibbs_spcl,Estilo de Squibz (objeto especial),,,
gear_outfit_squibbs_desc,Has superado todos los niveles de balonvolea en el modo profesional.,,,
gear_outfit_robo_spcl,Próxima generación (objeto especial),,,
gear_outfit_robo_desc,Has superado a todos los bateadores en pelotamiga y en raqueta rítmica.,,,
gear_outfit_dropmix_spcl,DropMix (objeto especial),,,
gear_outfit_dropmix_desc,Has superado todos los niveles de balonvolea en el modo estándar.,,,
gear_outfit_knight_spcl,Caballero (objeto especial),,,
gear_outfit_knight_desc,Has superado todos los niveles de golf glotón en el modo estándar.,,,
gear_outfit_mime_spcl,Mimo mimado (objeto especial),,,
gear_outfit_mime_desc,Has superado todos los niveles de bate extravagante en el modo estándar.,,,
loading_rr_instaspit,Pulsa <icon=swingbutton> en cuanto Nibbz reciba la pelota para realizar una devolución instantánea.,,,
loading_rr_aim,"CONSEJO: Si tienes buenos reflejos, podrás apuntar los disparos sin colocar la pelota.",,,
loading_rr_powershot,Pulsa <icon=setbutton> cuando recibas la pelota para realizar un disparo potente.,,,
loading_s_speedup,¡Cuidado! Las partidas de pelotamiga van cada vez más rápido y la acción se vuelve frenética.,,,
results_gear_remain,Faltan %d objetos bloqueados.,,,
results_gear_remain_one,Falta 1 objeto bloqueado.,,,
rr_out,¡TE HAN ELIMINADO!,,,
rr_aim,Apunta,,,
rr_plusone,¡Así se hace!,,,
rr_howtoplay_required,Completa el tutorial de raqueta rítmica para desbloquear el resto del modo.\n\n¿Quieres iniciar el tutorial?,,,
shell_cpu,IA,,,
shell_s2s_available_alt,Consolas disponibles,,,
shell_s2s_createroom_alt,Organizar una sesión,,,
shell_s2s_searching_alt,Buscando consolas...,,,
shell_clarify_local_alt,Conéctate con una consola cercana.,,,
shell_player_leave,Abandonar,,,
tutorial_g_charge_motion,"Para dar de comer a un <style=name>nibbz saltarín</style>, <style=action>mantén pulsado</style> <icon=swingbutton> cuando empiecen a cantar y luego <style=action>suelta</style> o <action=style>balancea</action> el Joy-Con™ cuando salten.",,,
tutorial_g_pinky_motion,"Este <style=name>nibbz</style> tiene hambre. Para darle de comer, pulsa <icon=swingbutton> o <style=action>balancea</style> el Joy-Con™ cuando cante. ",,,
tutorial_r_serve_motion,"Para sacar, usa <icon=thumbstick> para <style=action>apuntar</style> y después pulsa <icon=swingbutton> o <style=action>balancea</style> el Joy-Con™ para <style=action>golpear</style> la pelota.",,,
tutorial_r_hit_motion,"Si quieres <style=action>golpear</style> la pelota con fuerza, pulsa <icon=swingbutton> o <style=action>balancea</style> el Joy-Con™ al interceptarla.",,,
tutorial_r_kickups_motion,"Para realizar un <style=action>disparo potente</style>, pulsa <icon=setbutton> para <style=name>colocar</style> la pelota y pulsa <icon=swingbutton> o <style=action>balancea</style> el Joy-Con™ en cuanto caiga.\n\nCONSEJO: ¡Escucha el ritmo!",,,
tutorial_r_spitters_power,"Haz que los nibbzes realicen <style=action>disparos potentes</style> pulsando <icon=swingbutton> cuando escupan la pelota.\nPara realizar una <style=action>devolución instantánea</style>, pulsa <icon=swingbutton2> justo cuando les llegue la pelota.",,,
tutorial_swing_motion,Pulsa <icon=swingbutton> o <style=action>balancea</style> el Joy-Con™ para golpear la pelota. Sincroniza los golpes con la música para ganar el <style=name>máximo</style> de puntos.,,,
tutorial_s_hit_motion,"Para jugar, <style=action>apunta</style> con <icon=thumbstick> y pulsa <icon=swingbutton> o <style=action>balancea</style> el Joy-Con™ para <style=action>golpear</style> la pelota.",,,
net_error_connect_failed_alt,No se ha podido conectar con la(s) otra(s) consola(s).\n\nInténtalo de nuevo.,,,
net_no_remote_players_alt,No se ha podido conectar con ningún otro jugador.\n\nVolviendo al menú principal.,,,
net_confirm_leave_session_alt,¿Seguro que quieres abandonar esta sala?,,,
net_remote_player_left_game_alt,Un jugador ha abandonado la sala. Cerrando sesión.,,,
net_local_player_left_game,Se ha desconectado el mando de un jugador.\n\nVolviendo al menú.,,,
net_error_room_denied_alt,No te has podido unir a la sala.,,,
songtitle_random,?????,,,
prompt_kickup,<icon=setbutton>,,,
loading_all_20,Big Baoz en realidad es primo tercero de Wubwub.,,,
loading_all_21,"Si Nubz empieza a mordisquearte la cabeza, ¡enhorabuena! Significa que te está cogiendo cariño.",,,
loading_all_22,A nadie le gustan más los deportes que a Wubwub...,,,
loading_all_23,Los musicalianos se obsesionaron con los deportes tras interceptar emisiones de televisión terrestre por accidente.,,,
loading_all_24,"Antes de esta pasión por los deportes, los musicalianos estaban obsesionados con las telenovelas en español.",,,
loading_all_25,"En vez de dinero, los musicalianos intercambian canciones por bienes y servicios.",,,
loading_g_taste,Los nibbzes tienen un paladar muy refinado. Con solo un mordisquito pueden identificar la fecha de fabricación de cualquier equipamiento deportivo.,,,
loading_v_squibz2,"Los squibzes son una de las especies más amistosas de Musicalia, pero ¡mejor que no te pillen comiendo calamares!",,,
shell_clarify_play_alt,1 o 2 jugadores en esta consola,,,
shell_network_quality,Este medidor indica la potencia de la señal entre tus dos consolas.,,,
shell_s_beginner,Principiante,,,
shell_s_speed_med1,Int